ability	subjectN	subjectOG	trial	stim	order	condition	resp_1	resp_2	response	error	resp_num	RT	init_time	distractor	rt	initTime	DV_inmot	DV_velmax	DV_velmax_start	DV_dist	DV_ADavg	DV_AUC	DV_xflp_tot	DV_ang_tot
2	114	1800	67	The duck was led by the penguin.wav	69	passive	~The duck was led by the penguin right.jpg	~The duck was led by the penguin wrong.jpg	~The duck was led by the penguin wrong.jpg	1	2	5401	228	2	5401.000000	278.000000	5123.000000	5393.243892	5074.000000	1941.979953	64.962952	0.606027	4.000000	48.000000
2	114	1800	68	The maid sweeping the floor has an apron.wav	70	RC	~The maid sweeping the floor has an apron wrong.jpg	~The maid sweeping the floor has an apron right.jpg	~The maid sweeping the floor has an apron wrong.jpg	1	1	1833	363	1	1833.000000	413.000000	1420.000000	2698.706898	1633.000000	936.440995	46.806389	0.444328	3.000000	11.000000
2	114	1800	69	The gentleman bought flowers for his love.wav	71	dative	~The gentleman bought flowers for his love right.jpg	~The gentleman bought flowers for his love wrong.jpg	~The gentleman bought flowers for his love right.jpg	0	1	2834	313	2	2834.000000	343.000000	2491.000000	2702.310136	2274.000000	1017.845928	83.349547	0.696511	3.000000	10.000000
2	114	1800	70	The clerk handed change to the shopper.wav	72	dative	~The clerk handed change to the shopper right.jpg	~The clerk handed change to the shopper wrong.jpg	~The clerk handed change to the shopper right.jpg	0	1	4356	17	2	4356.000000	18.000000	4338.000000	7840.960488	4247.000000	2055.298377	232.005415	1.008783	3.000000	9.000000
2	114	1800	71	The bus hits the motorcycle.wav	73	declarative	~The motercycle is hit by the bus wrong.jpg	~The motercycle is hit by the bus right.jpg	~The motercycle is hit by the bus right.jpg	0	2	2604	263	1	2604.000000	273.000000	2331.000000	5589.977590	1663.000000	1397.625741	192.158708	0.984479	2.000000	20.000000
2	114	1800	72	The daughter made a sweater for her dad.wav	74	dative	~The daughter made a sweater for her dad right.jpg	~The daughter made a sweater for her dad wrong.jpg	~The daughter made a sweater for her dad right.jpg	0	1	3461	55	2	3461.000000	85.000000	3376.000000	2138.188820	2455.000000	1375.878457	205.153805	0.744034	4.000000	13.000000
2	114	1800	73	The hamster is outside the cage.wav	75	preposition	~The hamster is outside the cage wrong.jpg	~The hamster is outside the cage right.jpg	~The hamster is outside the cage wrong.jpg	1	1	2207	337	1	2207.000000	367.000000	1840.000000	4112.530124	1857.000000	1192.830539	185.195804	0.888598	5.000000	13.000000
2	114	1800	74	The niece sent a letter to her uncle.wav	76	dative	~The niece sent a letter to her uncle wrong.jpg	~The niece sent a letter to her uncle right.jpg	~The niece sent a letter to her uncle wrong.jpg	1	1	4148	73	1	4148.000000	243.000000	3905.000000	2370.536621	1033.000000	1163.340827	41.081572	0.843103	5.000000	27.000000
2	114	1800	75	The nurse drying her hair is singing.wav	77	RC	~The nurse drying her hair is singing right.jpg	~The nurse drying her hair is singing wrong.jpg	~The nurse drying her hair is singing wrong.jpg	1	2	3229	334	2	3229.000000	384.000000	2845.000000	2771.167659	2964.000000	1490.215309	323.984264	0.998482	2.000000	8.000000
2	114	1800	76	The car is inside the garage.wav	78	preposition	~The car is inside the garage right.jpg	~The car is inside the garage wrong.jpg	~The car is inside the garage right.jpg	0	1	2324	353	2	2324.000000	383.000000	1941.000000	2919.229976	1943.000000	1435.950735	241.271767	0.769748	3.000000	15.000000
2	114	1800	77	The woman poured juice for the guest.wav	79	dative	~The woman poured juice for the guest right.jpg	~The woman poured juice for the guest wrong.jpg	~The woman poured juice for the guest right.jpg	0	1	3083	253	2	3083.000000	293.000000	2790.000000	9337.028142	2973.000000	2471.378304	135.127724	1.393854	3.000000	7.000000
2	114	1800	78	The turtle was carried by the sheep.wav	80	passive	~The turtle was carried by the sheep right.jpg	~The turtle was carried by the sheep wrong.jpg	~The turtle was carried by the sheep right.jpg	0	1	3558	264	2	3558.000000	374.000000	3184.000000	1696.251282	664.000000	1009.922935	71.443176	0.615147	4.000000	11.000000
2	114	1800	79	The skier was crushed by the snowboard.wav	81	passive	~The skier was crushed by the snowboard right.jpg	~The skier was crushed by the snowboard wrong.jpg	~The skier was crushed by the snowboard right.jpg	0	1	3570	293	2	3570.000000	303.000000	3267.000000	3282.090895	3273.000000	1092.428429	169.947139	0.464678	4.000000	4.000000
2	114	1800	80	The tiger lifts the bear.wav	82	declarative	~The bear was lifted by the tiger right.jpg	~The bear was lifted by the tiger wrong.jpg	~The bear was lifted by the tiger right.jpg	0	1	3639	153	2	3639.000000	183.000000	3456.000000	2520.412368	3467.000000	1170.424029	101.182513	0.605585	4.000000	15.000000
2	114	1800	81	The man eating snacks is watching tv.wav	83	RC	~The man eating snacks is watching tv wrong.jpg	~The man eating snacks is watching tv right.jpg	~The man eating snacks is watching tv right.jpg	0	2	2833	73	1	2833.000000	133.000000	2700.000000	4682.120398	2553.000000	1380.571795	193.280220	0.902048	4.000000	10.000000
2	114	1800	82	The cloud hides the sun.wav	84	declarative	~The sun is hidden by the cloud right.jpg	~The sun is hidden by the cloud wrong.jpg	~The sun is hidden by the cloud right.jpg	0	1	2876	208	2	2876.000000	248.000000	2628.000000	2983.617037	2611.000000	1074.040208	176.390770	0.747736	2.000000	12.000000
2	114	1800	83	The actor brought pears to the actress.wav	85	dative	~The actor brought pears to the actress wrong.jpg	~The actor brought pears to the actress right.jpg	~The actor brought pears to the actress right.jpg	0	2	2958	168	1	2958.000000	188.000000	2770.000000	1658.026477	298.000000	1033.785743	51.947644	0.725316	4.000000	26.000000
2	115	1837	1	The children like sliding down the slide.wav	2	practice	~The children like sliding down the slide right.jpg	~The children like sliding down the slide wrong.jpg	~The children like sliding down the slide wrong.jpg	1	2	2210	870	2	2210.000000	850.000000	1360.000000	5178.138220	2130.000000	1782.105502	228.929577	1.135815	4.000000	12.000000
2	115	1837	2	The classmates are holding hands.wav	3	practice	~The classmates are holding hands wrong.jpg	~The classmates are holding hands right.jpg	~The classmates are holding hands right.jpg	0	2	698	238	1	688.000000	288.000000	400.000000	7695.686255	608.000000	1038.966572	147.477778	0.702031	1.000000	3.000000
2	115	1837	3	The housewife is washing the car.wav	4	practice	~The housewife is washing the car wrong.jpg	~The housewife is washing the car right.jpg	~The housewife is washing the car wrong.jpg	1	1	1373	83	1	1363.000000	83.000000	1280.000000	7653.362987	213.000000	2174.159425	441.920455	1.250239	3.000000	5.000000
2	115	1837	4	The person shivering caught a cold.wav	5	practice	~The person shivering caught a cold right.jpg	~The person shivering caught a cold wrong.jpg	~The person shivering caught a cold right.jpg	0	1	1761	271	2	1761.000000	281.000000	1480.000000	5195.459568	1121.000000	1687.418297	15.369120	0.153674	3.000000	13.000000
2	115	1837	5	The policeman caught a theif.wav	6	practice	~The policeman caught a theif right.jpg	~The policeman caught a theif wrong.jpg	~The policeman caught a theif right.jpg	0	1	1050	31	2	1050.000000	31.000000	1019.000000	7365.572608	78.000000	1559.964643	75.951273	1.110726	1.000000	1.000000
2	115	1837	6	The secretary answered the call.wav	7	practice	~The secretary answered the call right.jpg	~The secretary answered the call wrong.jpg	~The secretary answered the call wrong.jpg	1	2	896	496	2	896.000000	706.000000	190.000000	9489.774175	806.000000	1091.470540	263.676044	0.456302	0.000000	3.000000
2	115	1837	7	The worker has a white mustache.wav	8	practice	~The worker has a white mustache wrong.jpg	~The worker has a white mustache right.jpg	~The worker has a white mustache right.jpg	0	2	365	32	1	365.000000	16.000000	349.000000	4998.856729	245.000000	1067.010801	106.235000	0.536901	2.000000	5.000000
2	115	1837	8	The postman is holding a letter.wav	9	practice	~The postman is holding a letter right.jpg	~The postman is holding a letter wrong.jpg	~The postman is holding a letter right.jpg	0	1	749	169	2	749.000000	189.000000	560.000000	7006.603382	659.000000	1431.187097	250.908163	1.125718	1.000000	7.000000
2	115	1837	9	The aunt is assisted by her niece.wav	11	passive	~The aunt is assisted by her niece wrong.jpg	~The aunt is assisted by her niece right.jpg	~The aunt is assisted by her niece wrong.jpg	1	1	1342	252	1	1332.000000	252.000000	1080.000000	5109.348791	252.000000	1114.894256	12.876197	0.442636	1.000000	7.000000
2	115	1837	10	The baby touches the hamster.wav	12	declarative	~The hamster is touched by the baby right.jpg	~The hamster is touched by the baby wrong.jpg	~The hamster is touched by the baby wrong.jpg	1	2	908	168	2	898.000000	258.000000	640.000000	8469.158169	588.000000	1355.987780	135.297641	0.919379	2.000000	2.000000
2	115	1837	11	The waiter carrying trays likes food.wav	13	RC	~The waiter carrying trays likes food right.jpg	~The waiter carrying trays likes food wrong.jpg	~The waiter carrying trays likes food wrong.jpg	1	2	731	141	2	721.000000	141.000000	580.000000	8948.918761	211.000000	1157.563782	16.587419	0.588281	0.000000	2.000000
2	115	1837	12	The bird is above the big tree.wav	14	preposition	~The bird is above the big tree right.jpg	~The bird is above the big tree wrong.jpg	~The bird is above the big tree right.jpg	0	1	569	48	2	569.000000	47.000000	522.000000	4378.248634	47.000000	1110.114112	28.265292	0.767750	0.000000	2.000000
2	115	1837	13	The grandpaw told stories to the boy.wav	15	dative	~The grandpaw told stories to the boy right.jpg	~The grandpaw told stories to the boy wrong.jpg	~The grandpaw told stories to the boy wrong.jpg	1	2	535	255	2	535.000000	255.000000	280.000000	7910.638516	425.000000	1084.334621	211.285714	0.615142	1.000000	1.000000
2	115	1837	14	The cloud hides the sun.wav	16	declarative	~The sun is hidden by the cloud right.jpg	~The sun is hidden by the cloud wrong.jpg	~The sun is hidden by the cloud wrong.jpg	1	2	693	63	2	693.000000	33.000000	660.000000	3403.823778	83.000000	1002.724557	24.155556	0.577147	1.000000	5.000000
2	115	1837	15	The man cutting a board makes tables.wav	17	RC	~The man cutting a board makes tables right.jpg	~The man cutting a board makes tables wrong.jpg	~The man cutting a board makes tables right.jpg	0	1	848	31	2	838.000000	31.000000	807.000000	3715.873454	498.000000	1010.613666	89.662626	0.624632	2.000000	4.000000
2	115	1837	16	The princess slaps the prince.wav	18	declarative	~The prince is slapped by the princess wrong.jpg	~The prince is slapped by the princess right.jpg	~The prince is slapped by the princess right.jpg	0	2	3097	265	1	3097.000000	885.000000	2212.000000	14214.308788	2215.000000	2608.110563	404.040201	0.937680	3.000000	6.000000
2	115	1837	17	The nephew showed the website to his aunt.wav	19	dative	~The nephew showed the website to his aunt right.jpg	~The nephew showed the website to his aunt wrong.jpg	~The nephew showed the website to his aunt wrong.jpg	1	2	1584	104	2	1584.000000	114.000000	1470.000000	8074.058571	804.000000	1239.093980	81.227043	0.342603	2.000000	15.000000
2	115	1837	18	The bus hits the motorcycle.wav	20	declarative	~The motercycle is hit by the bus wrong.jpg	~The motercycle is hit by the bus right.jpg	~The motercycle is hit by the bus right.jpg	0	2	2504	333	1	2504.000000	313.000000	2191.000000	6340.614243	1423.000000	1078.187823	84.391156	0.487916	2.000000	9.000000
2	115	1837	19	The bird watches the alligator.wav	21	declarative	~The alligator is watched by the bird right.jpg	~The alligator is watched by the bird wrong.jpg	~The alligator is watched by the bird wrong.jpg	1	2	1429	49	2	1429.000000	48.000000	1381.000000	3961.789267	949.000000	1082.557007	11.760753	0.459245	1.000000	6.000000
2	115	1837	20	The groom gave a gift to the bride.wav	22	dative	~The groom gave a gift to the bride right.jpg	~The groom gave a gift to the bride wrong.jpg	~The groom gave a gift to the bride right.jpg	0	1	1719	1119	2	1719.000000	1119.000000	600.000000	5751.661386	1509.000000	1291.994304	268.081081	0.735532	1.000000	1.000000
2	115	1837	21	The guy fixing the fence is using tools.wav	23	RC	~The guy fixing the fence is using tools right.jpg	~The guy fixing the fence is using tools wrong.jpg	~The guy fixing the fence is using tools wrong.jpg	1	2	1124	224	2	1114.000000	214.000000	900.000000	3866.541874	324.000000	1110.558343	80.458725	0.734013	0.000000	9.000000
2	115	1837	22	The farmer returned cups to his neighbor.wav	24	dative	~The farmer returned cups to his neighbor wrong.jpg	~The farmer returned cups to his neighbor right.jpg	~The farmer returned cups to his neighbor right.jpg	0	2	299	99	1	299.000000	79.000000	220.000000	6285.380621	169.000000	988.758338	92.800000	0.582850	0.000000	0.000000
2	115	1837	23	The niece sent a letter to her uncle.wav	25	dative	~The niece sent a letter to her uncle wrong.jpg	~The niece sent a letter to her uncle right.jpg	~The niece sent a letter to her uncle wrong.jpg	1	1	358	108	1	358.000000	108.000000	250.000000	6521.802627	268.000000	1057.747316	144.291667	0.767005	1.000000	1.000000
2	115	1837	24	The duck was led by the penguin.wav	26	passive	~The duck was led by the penguin right.jpg	~The duck was led by the penguin wrong.jpg	~The duck was led by the penguin wrong.jpg	1	2	1343	343	2	1343.000000	323.000000	1020.000000	4596.540675	363.000000	1137.996217	34.164796	0.454566	0.000000	5.000000
2	115	1837	25	The elephant was washed by the worker.wav	27	passive	~The elephant was washed by the worker wrong.jpg	~The elephant was washed by the worker right.jpg	~The elephant was washed by the worker right.jpg	0	2	1690	490	1	1690.000000	490.000000	1200.000000	5338.296813	500.000000	1215.238056	26.162844	0.212262	1.000000	9.000000
2	115	1837	26	The guy drinking coffee is reading books.wav	28	RC	~The guy drinking coffee is reading books wrong.jpg	~The guy drinking coffee is reading books right.jpg	~The guy drinking coffee is reading books right.jpg	0	2	2314	104	1	2314.000000	104.000000	2210.000000	9808.821101	1894.000000	1966.646145	511.902192	1.202441	1.000000	6.000000
2	115	1837	27	The puppy was licked by the kitten.wav	29	passive	~The puppy was licked by the kitten right.jpg	~The puppy was licked by the kitten wrong.jpg	~The puppy was licked by the kitten wrong.jpg	1	2	1329	47	2	1319.000000	47.000000	1272.000000	4643.278105	89.000000	1035.276969	0.411204	0.557661	0.000000	21.000000
2	115	1837	28	The father lent money to his daughter.wav	30	dative	~The father lent money to his daughter right.jpg	~The father lent money to his daughter wrong.jpg	~The father lent money to his daughter right.jpg	0	1	2579	349	2	2579.000000	329.000000	2250.000000	11791.272928	2499.000000	1871.555240	611.174699	1.728290	1.000000	1.000000
2	115	1837	29	The ball is in front of the box.wav	31	preposition	~The ball is in front of the box right.jpg	~The ball is in front of the box wrong.jpg	~The ball is in front of the box wrong.jpg	1	2	914	664	2	914.000000	644.000000	270.000000	6889.392870	694.000000	1017.079783	160.237288	0.482727	0.000000	4.000000
2	115	1837	30	The nurse drying her hair is singing.wav	32	RC	~The nurse drying her hair is singing right.jpg	~The nurse drying her hair is singing wrong.jpg	~The nurse drying her hair is singing right.jpg	0	1	2669	129	2	2669.000000	109.000000	2560.000000	8480.744425	2279.000000	1402.132660	417.156977	1.042380	1.000000	23.000000
2	115	1837	31	The cabinet is near the chalkboard.wav	33	preposition	~The cabinet is near the chalkboard right.jpg	~The cabinet is near the chalkboard wrong.jpg	~The cabinet is near the chalkboard right.jpg	0	1	5829	47	2	5829.000000	31.000000	5798.000000	6476.769898	237.000000	1617.806978	6.133941	0.255749	3.000000	4.000000
2	115	1837	32	The monkey is under the box.wav	34	preposition	~The monkey is under the box wrong.jpg	~The monkey is under the box right.jpg	~The monkey is under the box right.jpg	0	2	3819	289	1	3819.000000	289.000000	3530.000000	3691.918261	3569.000000	1119.472391	6.271328	0.411684	0.000000	9.000000
2	115	1837	33	The man eating snacks is watching tv.wav	35	RC	~The man eating snacks is watching tv wrong.jpg	~The man eating snacks is watching tv right.jpg	~The man eating snacks is watching tv right.jpg	0	2	4171	99	1	4171.000000	89.000000	4082.000000	4309.720259	3969.000000	1090.564396	26.657064	0.360214	1.000000	21.000000
2	115	1837	34	The gentleman bought flowers for his love.wav	36	dative	~The gentleman bought flowers for his love right.jpg	~The gentleman bought flowers for his love wrong.jpg	~The gentleman bought flowers for his love wrong.jpg	1	2	3958	78	2	3958.000000	48.000000	3910.000000	3354.541594	108.000000	1037.566673	17.038234	0.453702	0.000000	9.000000
2	115	1837	35	The desk is against the window.wav	37	preposition	~The desk is against the window wrong.jpg	~The desk is against the window right.jpg	~The desk is against the window right.jpg	0	2	3476	49	1	3476.000000	48.000000	3428.000000	4624.011584	47.000000	1108.593518	45.191654	0.357575	0.000000	19.000000
2	115	1837	36	The dog was bitten by the snake.wav	38	passive	~The dog was bitten by the snake right.jpg	~The dog was bitten by the snake wrong.jpg	~The dog was bitten by the snake wrong.jpg	1	2	2888	33	2	2888.000000	32.000000	2856.000000	2838.671820	33.000000	1099.559062	0.196357	0.409063	2.000000	5.000000
2	115	1837	37	The coach threw the bottle to the boy.wav	39	dative	~The coach threw the bottle to the boy wrong.jpg	~The coach threw the bottle to the boy right.jpg	~The coach threw the bottle to the boy wrong.jpg	1	1	4460	65	1	4460.000000	64.000000	4396.000000	10122.187748	4382.000000	1535.997724	565.167832	1.570793	1.000000	7.000000
2	115	1837	38	The athlete jumping rope is sweating.wav	40	RC	~The athlete jumping rope is sweating right.jpg	~The athlete jumping rope is sweating wrong.jpg	~The athlete jumping rope is sweating right.jpg	0	1	3088	119	2	3088.000000	99.000000	2989.000000	6169.668914	2807.000000	1767.300584	553.586553	0.787826	1.000000	14.000000
2	115	1837	39	The boxer is punched by the kangeroo.wav	41	passive	~The boxer is punched by the kangeroo wrong.jpg	~The boxer is punched by the kangeroo right.jpg	~The boxer is punched by the kangeroo right.jpg	0	2	3034	48	1	3034.000000	47.000000	2987.000000	5843.526607	2892.000000	1152.009769	34.258869	0.350098	2.000000	5.000000
2	115	1837	40	The cafe is at the corner.wav	42	preposition	~The cafe is at the corner wrong.jpg	~The cafe is at the corner right.jpg	~The cafe is at the corner right.jpg	0	2	2668	63	1	2668.000000	62.000000	2606.000000	4186.235778	2559.000000	1092.857269	25.709357	0.383588	0.000000	17.000000
2	115	1837	41	The arrow is between the squares.wav	43	preposition	~The arrow is between the squares right.jpg	~The arrow is between the squares wrong.jpg	~The arrow is between the squares wrong.jpg	1	2	2633	31	2	2633.000000	31.000000	2602.000000	2658.697581	47.000000	1154.259959	0.111088	0.389396	3.000000	17.000000
2	115	1837	42	The daughter made a sweater for her dad.wav	44	dative	~The daughter made a sweater for her dad right.jpg	~The daughter made a sweater for her dad wrong.jpg	~The daughter made a sweater for her dad right.jpg	0	1	4156	48	2	4156.000000	48.000000	4108.000000	7600.825598	3844.000000	1937.721336	633.372180	1.582056	1.000000	9.000000
2	115	1837	43	The daughter kisses the king.wav	45	declarative	~The king was kissed by his daughter right.jpg	~The king was kissed by his daughter wrong.jpg	~The king was kissed by his daughter wrong.jpg	1	2	2211	46	2	2211.000000	31.000000	2180.000000	5717.985482	2118.000000	1111.745194	52.465088	0.449236	0.000000	13.000000
2	115	1837	44	The actor brought pears to the actress.wav	46	dative	~The actor brought pears to the actress wrong.jpg	~The actor brought pears to the actress right.jpg	~The actor brought pears to the actress right.jpg	0	2	3964	32	1	3964.000000	32.000000	3932.000000	4965.418940	3777.000000	1078.241139	48.895879	0.438022	0.000000	14.000000
2	115	1837	45	The chef was suprised by the mailman.wav	47	passive	~The chef was suprised by the mailman right.jpg	~The chef was suprised by the mailman wrong.jpg	~The chef was suprised by the mailman wrong.jpg	1	2	4779	31	2	4779.000000	31.000000	4748.000000	4065.548432	139.000000	1852.205849	502.601296	0.924868	2.000000	4.000000
2	115	1837	46	The pig was followed by the hen.wav	48	passive	~The pig was followed by the hen wrong.jpg	~The pig was followed by the hen right.jpg	~The pig was followed by the hen wrong.jpg	1	1	5140	49	1	5140.000000	139.000000	5001.000000	7424.991937	4906.000000	1545.730735	537.481818	1.132778	2.000000	10.000000
2	115	1837	47	The car is inside the garage.wav	49	preposition	~The car is inside the garage right.jpg	~The car is inside the garage wrong.jpg	~The car is inside the garage wrong.jpg	1	2	4472	47	2	4472.000000	32.000000	4440.000000	7716.100480	4394.000000	2633.038484	121.497880	0.502942	6.000000	36.000000
2	115	1837	48	The student drawing maps has glasses.wav	50	RC	~The student drawing maps has glasses wrong.jpg	~The student drawing maps has glasses right.jpg	~The student drawing maps has glasses right.jpg	0	2	4529	47	1	4529.000000	47.000000	4482.000000	5028.535917	2288.000000	2308.124616	231.981112	0.676647	4.000000	35.000000
2	115	1837	49	The lady stiring juice feels thirsty.wav	51	RC	~The lady stiring juice feels thirsty right.jpg	~The lady stiring juice feels thirsty wrong.jpg	~The lady stiring juice feels thirsty right.jpg	0	1	3212	47	2	3212.000000	47.000000	3165.000000	11881.892835	3134.000000	1638.639445	559.500000	1.373472	1.000000	3.000000
2	115	1837	50	The lamp is next to the dresser.wav	52	preposition	~The lamp is next to the dresser wrong.jpg	~The lamp is next to the dresser right.jpg	~The lamp is next to the dresser right.jpg	0	2	3019	31	1	3019.000000	31.000000	2988.000000	5307.725848	47.000000	1122.019626	53.616580	0.386216	0.000000	19.000000
2	115	1837	51	The clerk handed change to the shopper.wav	53	dative	~The clerk handed change to the shopper right.jpg	~The clerk handed change to the shopper wrong.jpg	~The clerk handed change to the shopper right.jpg	0	1	7024	49	2	7024.000000	49.000000	6975.000000	7238.399166	6743.000000	1666.836980	625.862528	1.057963	3.000000	3.000000
2	115	1837	52	The chicken was scared by the crow.wav	54	passive	~The chicken was scared by the crow wrong.jpg	~The chicken was scared by the crow right.jpg	~The chicken was scared by the crow right.jpg	0	2	3765	49	1	3765.000000	49.000000	3716.000000	5534.169712	3687.000000	1092.111894	4.198271	0.322904	2.000000	3.000000
2	115	1837	53	The tiger lifts the bear.wav	55	declarative	~The bear was lifted by the tiger right.jpg	~The bear was lifted by the tiger wrong.jpg	~The bear was lifted by the tiger wrong.jpg	1	2	4715	46	2	4715.000000	46.000000	4669.000000	4269.501370	4325.000000	1049.680327	10.413709	0.402488	0.000000	18.000000
2	115	1837	54	The maid folding clothes is wearing braclets.wav	56	RC	~The maid folding clothes is wearing braclets right.jpg	~The maid folding clothes is wearing braclets wrong.jpg	~The maid folding clothes is wearing braclets right.jpg	0	1	3420	78	2	3420.000000	48.000000	3372.000000	5982.745496	3342.000000	2436.992019	624.984018	1.009830	3.000000	31.000000
2	115	1837	55	The robber shoots the policeman.wav	57	declarative	~The policeman is shot by the robber wrong.jpg	~The policeman is shot by the robber right.jpg	~The policeman is shot by the robber wrong.jpg	1	1	2682	47	1	2682.000000	47.000000	2635.000000	6137.883576	124.000000	1523.013049	6.319903	0.253905	3.000000	3.000000
2	115	1837	56	The cat attacks the fireman.wav	58	declarative	~The fireman is attacked by the cat right.jpg	~The fireman is attacked by the cat wrong.jpg	~The fireman is attacked by the cat right.jpg	0	1	2145	47	2	2145.000000	31.000000	2114.000000	5795.576911	384.000000	1620.159686	58.548080	0.738952	3.000000	5.000000
2	115	1837	57	The boy is pushed by his sister.wav	59	passive	~The boy is pushed by his sister right.jpg	~The boy is pushed by his sister wrong.jpg	~The boy is pushed by his sister wrong.jpg	1	2	3995	33	2	3995.000000	33.000000	3962.000000	11001.644301	3917.000000	2622.398931	636.601562	1.412595	3.000000	17.000000
2	115	1837	58	The hamster is outside the cage.wav	60	preposition	~The hamster is outside the cage wrong.jpg	~The hamster is outside the cage right.jpg	~The hamster is outside the cage right.jpg	0	2	2768	79	1	2768.000000	79.000000	2689.000000	3901.020733	79.000000	1208.558112	1.166667	0.433734	1.000000	5.000000
2	115	1837	59	The skier was crushed by the snowboard.wav	61	passive	~The skier was crushed by the snowboard right.jpg	~The skier was crushed by the snowboard wrong.jpg	~The skier was crushed by the snowboard wrong.jpg	1	2	938	31	2	928.000000	31.000000	897.000000	5409.511861	788.000000	1179.080619	249.918033	0.840981	1.000000	1.000000
2	115	1837	60	The seagull chases the tourist.wav	62	declarative	~The tourist is chased by the seagull wrong.jpg	~The tourist is chased by the seagull right.jpg	~The tourist is chased by the seagull wrong.jpg	1	1	3416	47	1	3416.000000	32.000000	3384.000000	12745.843756	3041.000000	2047.319788	636.230866	1.148312	2.000000	6.000000
2	115	1837	61	The fish eats the fisherman.wav	63	declarative	~The fisherman is eaten by the fish wrong.jpg	~The fisherman is eaten by the fish right.jpg	~The fisherman is eaten by the fish right.jpg	0	2	5568	89	1	5568.000000	89.000000	5479.000000	2393.327598	89.000000	1078.610105	22.656768	0.404257	0.000000	17.000000
2	115	1837	62	The woman poured juice for the guest.wav	64	dative	~The woman poured juice for the guest right.jpg	~The woman poured juice for the guest wrong.jpg	~The woman poured juice for the guest right.jpg	0	1	4006	185	2	4006.000000	175.000000	3831.000000	6347.830769	3631.000000	1215.612923	2.953247	0.244084	6.000000	6.000000
2	115	1837	63	The teacher writing words likes spelling.wav	65	RC	~The teacher writing words likes spelling wrong.jpg	~The teacher writing words likes spelling right.jpg	~The teacher writing words likes spelling wrong.jpg	1	1	4047	31	1	4047.000000	31.000000	4016.000000	5895.844295	47.000000	1116.325512	4.054174	0.278418	2.000000	3.000000
2	115	1837	64	The couple reading the map is lost.wav	66	RC	~The couple reading the map is lost wrong.jpg	~The couple reading the map is lost right.jpg	~The couple reading the map is lost wrong.jpg	1	1	6074	1106	1	6074.000000	5653.000000	421.000000	6850.874167	5668.000000	993.507303	212.300000	0.468179	2.000000	4.000000
2	115	1837	65	The child delivered mail to the woman.wav	67	dative	~The child delivered mail to the woman right.jpg	~The child delivered mail to the woman wrong.jpg	~The child delivered mail to the woman right.jpg	0	1	4992	62	2	4992.000000	62.000000	4930.000000	7304.157705	4899.000000	1839.810014	486.075000	1.082211	5.000000	17.000000
2	115	1837	66	The girl using a phone needs a cab.wav	68	RC	~The girl using a phone needs a cab wrong.jpg	~The girl using a phone needs a cab right.jpg	~The girl using a phone needs a cab right.jpg	0	2	4111	89	1	4111.000000	89.000000	4022.000000	4260.471375	3877.000000	1085.870788	40.403564	0.511416	0.000000	3.000000
2	115	1837	67	The chair is below the window.wav	69	preposition	~The chair is below the window wrong.jpg	~The chair is below the window right.jpg	~The chair is below the window wrong.jpg	1	1	3688	48	1	3688.000000	47.000000	3641.000000	4393.471964	78.000000	2285.784751	472.421941	0.990728	3.000000	11.000000
2	115	1837	68	The nurse hugs the surgeon.wav	70	declarative	~The surgeon is hugged by the nurse wrong.jpg	~The surgeon is hugged by the nurse right.jpg	~The surgeon is hugged by the nurse right.jpg	0	2	5281	89	1	5281.000000	49.000000	5232.000000	4051.481934	89.000000	1032.496947	20.193721	0.474361	2.000000	23.000000
2	115	1837	69	The clock is by the entrance door.wav	71	preposition	~The clock is by the entrance door right.jpg	~The clock is by the entrance door wrong.jpg	~The clock is by the entrance door wrong.jpg	1	2	4122	159	2	4122.000000	139.000000	3983.000000	4051.904630	159.000000	1179.023302	11.810966	0.615675	0.000000	1.000000
2	115	1837	70	The basket is on the blanket.wav	72	preposition	~The basket is on the blanket right.jpg	~The basket is on the blanket wrong.jpg	~The basket is on the blanket right.jpg	0	1	3601	94	2	3601.000000	94.000000	3507.000000	6201.051985	3507.000000	2100.805056	420.160173	0.932963	3.000000	33.000000
2	115	1837	71	The hero is killed by the robber.wav	73	passive	~The hero is killed by the robber wrong.jpg	~The hero is killed by the robber right.jpg	~The hero is killed by the robber right.jpg	0	2	4463	62	1	4463.000000	62.000000	4401.000000	7689.003336	62.000000	2114.099775	635.072138	1.116368	3.000000	6.000000
2	115	1837	72	The boss left two keys for the janitor.wav	74	dative	~The boss left two keys for the janitor right.jpg	~The boss left two keys for the janitor wrong.jpg	~The boss left two keys for the janitor right.jpg	0	1	6740	49	2	6740.000000	49.000000	6691.000000	7488.829632	6366.000000	2158.002956	543.618056	1.162491	3.000000	39.000000
2	115	1837	73	The driver explained the route to the girl.wav	75	dative	~The driver explained the route to the girl wrong.jpg	~The driver explained the route to the girl right.jpg	~The driver explained the route to the girl right.jpg	0	2	4631	62	1	4631.000000	62.000000	4569.000000	3289.849180	94.000000	1226.271265	2.762217	0.404177	3.000000	7.000000
2	115	1837	74	The zebra kicks the horse.wav	76	declarative	~The horse is kicked by the zebra right.jpg	~The horse is kicked by the zebra wrong.jpg	~The horse is kicked by the zebra right.jpg	0	1	4208	48	2	4208.000000	48.000000	4160.000000	3618.503258	89.000000	1416.257129	16.927633	0.799650	1.000000	14.000000
